route_id,service_id,trip_id
12027,1,12027_18_30
12027,1,12027_05_25
12027,1,12027_09_30
34583,1,34583_11_20
23021,1,23021_07_15
23021,1,23021_09_10
48776,1,48776_08_05
29537,1,29537_08_15
29536,1,29536_09_45
29537,1,29537_11_35
29537,1,29537_15_40
29536,1,29536_17_10
40600,1,40600_18_35
24112,1,24112_07_00
43740,1,43740_07_20
43741,1,43741_09_05
43741,1,43741_16_00
22372,1,22372_17_45
16751,1,16751_07_45
19382,1,19382_07_45
19384,1,19384_10_25
19382,1,19382_14_25
19384,1,19384_17_25
17711,1,17711_07_30
36581,1,36581_07_30
20790,1,20790_08_25
24028,1,24028_10_05
20790,1,20790_11_30
24028,1,24028_14_35
20790,1,20790_16_15
26251,1,26251_17_40
15744,1,15744_06_20
17411,1,17411_06_20
41600,1,41600_06_30
49606,1,49606_07_55
20631,1,20631_09_20
20633,1,20633_12_00
41600,1,41600_13_35
49606,1,49606_15_05
21108,1,21108_16_30
43622,1,43622_12_20
43621,1,43621_15_30
43621,1,43621_19_05
39907,1,39907_20_40
15835,1,15835_21_35
5670,1,5670_07_55
5668,1,5668_09_40
5670,1,5670_13_20
5668,1,5668_17_00
15744,1,15744_07_30
42258,1,42258_09_05
42257,1,42257_10_05
42257,1,42257_14_10
42258,1,42258_16_30
42257,1,42257_17_25
42248,1,42248_18_20
5668,1,5668_08_55
29984,1,29984_12_30
17711,1,17711_07_10
40380,1,40380_07_10
18355,1,18355_07_25
41037,1,41037_08_40
18355,1,18355_11_50
41037,1,41037_12_55
18355,1,18355_15_50
41037,1,41037_17_10
8138,1,8138_18_25
17711,1,17711_06_35
36581,1,36581_06_35
20790,1,20790_07_10
24028,1,24028_08_35
20790,1,20790_10_15
24028,1,24028_13_30
20790,1,20790_16_05
26251,1,26251_17_30
33785,1,33785_07_15
23779,1,23779_07_15
49572,1,49572_07_25
30716,1,30716_08_30
21228,1,21228_09_15
51182,1,51182_11_00
21228,1,21228_13_00
51182,1,51182_13_50
30550,1,30550_14_40
49573,1,49573_16_30
21228,1,21228_17_30
6622,1,6622_17_35
6620,1,6620_07_15
49572,1,49572_07_30
51182,1,51182_10_30
30550,1,30550_11_20
49573,1,49573_12_45
21228,1,21228_15_15
51182,1,51182_16_30
19027,1,19027_17_20
6620,1,6620_08_50
6633,1,6633_08_50
21228,1,21228_09_00
51182,1,51182_09_45
21228,1,21228_10_30
51182,1,51182_12_10
21228,1,21228_14_00
51182,1,51182_14_45
21228,1,21228_15_55
51182,1,51182_16_40
21228,1,21228_17_25
51182,1,51182_18_10
23780,1,23780_18_55
19403,1,19403_09_00
26246,1,26246_09_15
4014,1,4014_10_40
26246,1,26246_12_35
4014,1,4014_14_00
26246,1,26246_15_55
4014,1,4014_16_55
26246,1,26246_17_55
25477,1,25477_18_55
8007,1,8007_19_30
13429,1,13429_17_45
41282,1,41282_17_45
48853,1,48853_18_00
41277,1,41277_20_20
48738,1,48738_22_40
41277,1,41277_08_20
48738,1,48738_11_20
41277,1,41277_13_40
37437,1,37437_15_45
50789,1,50789_16_30
13597,1,13597_16_40
41267,1,41267_16_15
41266,1,41266_17_40
41267,1,41267_19_00
41266,1,41266_20_40
41267,1,41267_10_20
41266,1,41266_11_40
13512,1,13512_12_55
31980,1,31980_08_55
4014,1,4014_10_45
26246,1,26246_13_30
31981,1,31981_14_30
13509,1,13509_21_10
41267,1,41267_21_20
41266,1,41266_22_40
41267,1,41267_00_20
41266,1,41266_01_40
41267,1,41267_03_00
41266,1,41266_04_30
13512,1,13512_05_35
13429,1,13429_19_05
13340,1,13340_19_05
48853,1,48853_19_20
41277,1,41277_21_40
48738,1,48738_00_05
41277,1,41277_10_00
48738,1,48738_13_00
41277,1,41277_15_20
37437,1,37437_17_25
51087,1,51087_18_00
13430,1,13430_18_05
13509,1,13509_17_20
41267,1,41267_17_30
41266,1,41266_18_40
41267,1,41267_20_00
41266,1,41266_21_40
41267,1,41267_22_45
41267,1,41267_10_40
41266,1,41266_12_00
13512,1,13512_13_15
13509,1,13509_20_30
41267,1,41267_20_40
41266,1,41266_22_20
41267,1,41267_23_40
41266,1,41266_00_45
41267,1,41267_02_00
41266,1,41266_03_30
13512,1,13512_04_35
41266,1,41266_16_40
41267,1,41267_18_00
41266,1,41266_19_20
13512,1,13512_20_25
13509,1,13509_09_45
41267,1,41267_12_40
41267,1,41267_18_30
13512,1,13512_21_05
13509,1,13509_11_10
41267,1,41267_11_20
41266,1,41266_12_40
41267,1,41267_14_00
41266,1,41266_17_00
41267,1,41267_18_45
41266,1,41266_20_20
13512,1,13512_21_25
13509,1,13509_14_00
41267,1,41267_19_20
41267,1,41267_22_20
41266,1,41266_23_30
41267,1,41267_05_40
41266,1,41266_07_20
41267,1,41267_08_40
41266,1,41266_10_00
13512,1,13512_11_15
13509,1,13509_11_45
41267,1,41267_12_00
41266,1,41266_14_00
41267,1,41267_15_20
41266,1,41266_21_20
41267,1,41267_05_00
41266,1,41266_06_20
41267,1,41267_07_40
41266,1,41266_09_00
13512,1,13512_10_15
8004,1,8004_07_10
51620,1,51620_07_10
31981,1,31981_10_45
49162,1,49162_12_45
29126,1,29126_13_45
26061,1,26061_15_00
25260,1,25260_16_25
51271,1,51271_08_00
51272,1,51272_10_20
51272,1,51272_14_10
51273,1,51273_16_30
38659,1,38659_07_05
51440,1,51440_07_25
26472,1,26472_08_25
51271,1,51271_08_55
51271,1,51271_12_00
26494,1,26494_14_05
42526,1,42526_17_15
38659,1,38659_07_10
51440,1,51440_07_30
51271,1,51271_09_00
25682,1,25682_11_20
51441,1,51441_12_45
3173,1,3173_15_00
48913,1,48913_15_25
25260,1,25260_16_50
29821,1,29821_14_25
34371,1,34371_15_30
32327,1,32327_16_30
34371,1,34371_17_30
32327,1,32327_18_55
34371,1,34371_19_55
32327,1,32327_21_00
34371,1,34371_05_15
32327,1,32327_06_10
34371,1,34371_07_05
32327,1,32327_08_30
34371,1,34371_09_30
32327,1,32327_10_30
33785,1,33785_11_10
23983,1,23983_11_15
23982,1,23982_12_25
23983,1,23983_13_30
23982,1,23982_14_10
23983,1,23983_15_15
23982,1,23982_16_20
23983,1,23983_17_00
23982,1,23982_17_40
23983,1,23983_18_20
23982,1,23982_18_55
23983,1,23983_19_35
47229,1,47229_20_15
6622,1,6622_20_20
6620,1,6620_08_35
25276,1,25276_08_35
50984,1,50984_08_45
50986,1,50986_09_20
23982,1,23982_09_45
23983,1,23983_11_05
23982,1,23982_11_45
23983,1,23983_13_20
23982,1,23982_14_55
23983,1,23983_16_00
23982,1,23982_16_40
23983,1,23983_17_20
50987,1,50987_18_00
50985,1,50985_18_30
25398,1,25398_18_50
6622,1,6622_18_55
13594,1,13594_18_25
41282,1,41282_18_25
48853,1,48853_18_40
41277,1,41277_21_00
48738,1,48738_23_50
41277,1,41277_08_40
48738,1,48738_11_40
41277,1,41277_14_00
51183,1,51183_16_15
50789,1,50789_17_00
13430,1,13430_17_05
13509,1,13509_15_30
41267,1,41267_15_40
41250,1,41250_17_00
41249,1,41249_19_30
41250,1,41250_21_30
41249,1,41249_05_30
41250,1,41250_07_50
41249,1,41249_10_00
13512,1,13512_14_00
2678,1,2678_07_30
2678,1,2678_09_10
2680,1,2680_11_40
2678,1,2678_12_45
2680,1,2680_15_40
2678,1,2678_16_45
2680,1,2680_18_00
13509,1,13509_16_20
41267,1,41267_16_30
41266,1,41266_18_00
41267,1,41267_23_20
41266,1,41266_07_00
41267,1,41267_08_20
41266,1,41266_09_40
41266,1,41266_13_40
50993,1,50993_16_20
19290,1,19290_18_15
19290,1,19290_05_25
19290,1,19290_09_20
50993,1,50993_11_05
35472,1,35472_07_15
49168,1,49168_07_25
19259,1,19259_17_45
6620,1,6620_07_50
21228,1,21228_08_00
51182,1,51182_08_45
21228,1,21228_09_30
51182,1,51182_11_10
51182,1,51182_15_40
21228,1,21228_16_25
51182,1,51182_17_10
2602,1,2602_07_15
51483,1,51483_08_55
51484,1,51484_10_35
49169,1,49169_12_45
3760,1,3760_13_45
3767,1,3767_14_45
29704,1,29704_14_35
43834,1,43834_14_45
19815,1,19815_15_50
19815,1,19815_18_25
19815,1,19815_20_35
19817,1,19817_05_00
19815,1,19815_06_05
19817,1,19817_07_10
19817,1,19817_09_45
36956,1,36956_10_50
22346,1,22346_11_55
2678,1,2678_07_45
2680,1,2680_08_20
2678,1,2678_10_50
2680,1,2680_11_55
2678,1,2678_13_55
2680,1,2680_15_25
2678,1,2678_16_30
2680,1,2680_17_45
32684,1,32684_18_15
36355,1,36355_14_45
19518,1,19518_15_45
23530,1,23530_16_45
23530,1,23530_19_15
19518,1,19518_20_15
23530,1,23530_21_15
19518,1,19518_05_50
23530,1,23530_06_45
19518,1,19518_07_45
23530,1,23530_08_50
19518,1,19518_10_15
23530,1,23530_11_15
46379,1,46379_12_15
33753,1,33753_13_10
44892,1,44892_10_50
49810,1,49810_10_50
35335,1,35335_11_10
25257,1,25257_12_25
25257,1,25257_16_40
26192,1,26192_18_25
42829,1,42829_19_40
44893,1,44893_20_40
44892,1,44892_11_20
49810,1,49810_11_20
35335,1,35335_11_40
25257,1,25257_12_55
35335,1,35335_15_00
25257,1,25257_17_10
26192,1,26192_18_55
42829,1,42829_20_10
44893,1,44893_21_10
42515,1,42515_08_05
26115,1,26115_08_30
26114,1,26114_10_20
24859,1,24859_12_50
24860,1,24860_13_55
26115,1,26115_16_10
26114,1,26114_17_35
42516,1,42516_18_55
44893,1,44893_19_10
44892,1,44892_08_25
42761,1,42761_08_25
33759,1,33759_09_00
50960,1,50960_10_30
42901,1,42901_13_40
42900,1,42900_15_10
42901,1,42901_16_40
43037,1,43037_17_45
43928,1,43928_18_35
42508,1,42508_08_00
51143,1,51143_08_45
26061,1,26061_11_00
27633,1,27633_14_00
48550,1,48550_17_35
50641,1,50641_07_40
50896,1,50896_08_15
46440,1,46440_10_00
46441,1,46441_12_50
51450,1,51450_15_40
50642,1,50642_17_25
20129,1,20129_18_05
50626,1,50626_07_20
50896,1,50896_08_30
46440,1,46440_10_15
46441,1,46441_13_05
50665,1,50665_15_55
9266,1,9266_18_05
8565,1,8565_07_30
48744,1,48744_07_30
35980,1,35980_08_55
48767,1,48767_10_30
35980,1,35980_13_15
48767,1,48767_15_00
23795,1,23795_16_35
50671,1,50671_07_15
50669,1,50669_07_35
43333,1,43333_08_15
48767,1,48767_08_35
35980,1,35980_11_00
48767,1,48767_12_30
50665,1,50665_14_20
50670,1,50670_17_25
29792,1,29792_18_05
8573,1,8573_18_25
8565,1,8565_08_10
48744,1,48744_08_10
35980,1,35980_09_35
48767,1,48767_11_10
35980,1,35980_13_55
48767,1,48767_15_40
23795,1,23795_17_15
19238,1,19238_07_10
50674,1,50674_07_40
31649,1,31649_11_55
21679,1,21679_12_45
50897,1,50897_14_45
50673,1,50673_17_25
7199,1,7199_17_55
9189,1,9189_08_10
22632,1,22632_08_30
22629,1,22629_09_45
22632,1,22632_14_00
21345,1,21345_15_05
29191,1,29191_16_30
7197,1,7197_17_40
6918,1,6918_18_40
43548,1,43548_07_20
49204,1,49204_07_30
50719,1,50719_08_20
34431,1,34431_10_50
48762,1,48762_13_25
50665,1,50665_15_00
49205,1,49205_17_25
43556,1,43556_18_15
44781,1,44781_18_15
43551,1,43551_07_30
10744,1,10744_08_05
50140,1,50140_10_10
10744,1,10744_13_35
50140,1,50140_15_15
43556,1,43556_16_55
44781,1,44781_17_30
15744,1,15744_15_00
42249,1,42249_15_00
29537,1,29537_18_35
29536,1,29536_20_05
29537,1,29537_21_40
29536,1,29536_05_45
29537,1,29537_10_30
26869,1,26869_11_50
20785,1,20785_08_10
18924,1,18924_08_30
18109,1,18109_10_15
18924,1,18924_11_35
18109,1,18109_12_20
18924,1,18924_15_00
18109,1,18109_17_15
20254,1,20254_18_35
35662,1,35662_15_05
31265,1,31265_16_20
5620,1,5620_17_25
31107,1,31107_18_55
5620,1,5620_20_05
31107,1,31107_21_40
5620,1,5620_06_00
31107,1,31107_07_05
5620,1,5620_08_35
31265,1,31265_09_40
5620,1,5620_10_35
39874,1,39874_11_40
33321,1,33321_12_50
44737,1,44737_14_05
44479,1,44479_14_05
34099,1,34099_15_00
23054,1,23054_16_50
34099,1,34099_18_20
23054,1,23054_19_45
34099,1,34099_21_35
23054,1,23054_05_50
34099,1,34099_07_10
23054,1,23054_08_30
34099,1,34099_10_20
23054,1,23054_11_45
39613,1,39613_12_15
44738,1,44738_12_15
10377,1,10377_08_55
36167,1,36167_08_55
7362,1,7362_09_10
7362,1,7362_14_00
6620,1,6620_15_05
24757,1,24757_15_05
21147,1,21147_15_20
43774,1,43774_18_00
21147,1,21147_20_40
43774,1,43774_05_20
21147,1,21147_07_20
43774,1,43774_10_00
6089,1,6089_12_10
33785,1,33785_12_00
23779,1,23779_12_00
49606,1,49606_12_15
41600,1,41600_13_40
49606,1,49606_14_55
41600,1,41600_16_45
49606,1,49606_18_25
41600,1,41600_19_50
49606,1,49606_21_00
6622,1,6622_21_10
24305,1,24305_15_00
24304,1,24304_17_30
22041,1,22041_20_00
24303,1,24303_05_00
24305,1,24305_06_25
24304,1,24304_08_00
8004,1,8004_12_30
25479,1,25479_12_30
50980,1,50980_13_40
50981,1,50981_16_00
20855,1,20855_20_00
8004,1,8004_12_10
25479,1,25479_12_10
50980,1,50980_13_20
50981,1,50981_15_40
50980,1,50980_17_45
20855,1,20855_19_40
8007,1,8007_20_20
49669,1,49669_14_40
31469,1,31469_15_00
31468,1,31468_17_00
31469,1,31469_18_35
31468,1,31468_20_35
31469,1,31469_05_30
31468,1,31468_06_30
31469,1,31469_07_45
51614,1,51614_14_50
44408,1,44408_16_00
44407,1,44407_17_15
44408,1,44408_18_25
44407,1,44407_20_30
44408,1,44408_06_00
44407,1,44407_07_35
44409,1,44409_09_20
39874,1,39874_11_30
20074,1,20074_08_50
32942,1,32942_12_20
20070,1,20070_15_50
20818,1,20818_16_35
34808,1,34808_18_35
6620,1,6620_12_30
37393,1,37393_12_30
22546,1,22546_12_40
20060,1,20060_15_50
18552,1,18552_19_00
43903,1,43903_19_45
24752,1,24752_20_25
8565,1,8565_07_10
49352,1,49352_07_10
45522,1,45522_08_20
44687,1,44687_11_10
49353,1,49353_14_15
8573,1,8573_15_25
8565,1,8565_08_25
32661,1,32661_08_25
44775,1,44775_15_00
28634,1,28634_16_45
44291,1,44291_18_20
13429,1,13429_16_25
41282,1,41282_16_25
48853,1,48853_16_40
41277,1,41277_20_40
48738,1,48738_23_20
41277,1,41277_07_40
48738,1,48738_10_00
41277,1,41277_12_20
50789,1,50789_14_25
50789,1,50789_15_05
13430,1,13430_15_15
13509,1,13509_14_30
13512,1,13512_13_25
13512,1,13512_13_50
13509,1,13509_07_20
13512,1,13512_16_30
13509,1,13509_07_50
13512,1,13512_17_00
13509,1,13509_08_20
13512,1,13512_17_30
13509,1,13509_09_10
13512,1,13512_18_50
13509,1,13509_11_05
13512,1,13512_20_40
13509,1,13509_13_40
13512,1,13512_22_40
13509,1,13509_06_55
51348,1,51348_09_30
51348,1,51348_15_00
13512,1,13512_16_55
51348,1,51348_10_30
51348,1,51348_15_30
13512,1,13512_17_20
51348,1,51348_11_00
51348,1,51348_16_00
13512,1,13512_17_50
13509,1,13509_09_20
51348,1,51348_12_30
51348,1,51348_18_00
13512,1,13512_19_50
13509,1,13509_17_30
51348,1,51348_19_30
51348,1,51348_07_00
51348,1,51348_11_45
13512,1,13512_13_45
43801,1,43801_08_50
48418,1,48418_08_50
51636,1,51636_13_00
51634,1,51634_16_00
28392,1,28392_18_00
13707,1,13707_20_00
13509,1,13509_17_00
51348,1,51348_23_10
51348,1,51348_13_00
13512,1,13512_14_55
13509,1,13509_14_20
51348,1,51348_17_00
51348,1,51348_05_45
51348,1,51348_10_00
13512,1,13512_12_05
51348,1,51348_18_30
51348,1,51348_09_00
51348,1,51348_13_30
13512,1,13512_15_20
23067,1,23067_09_30
29518,1,29518_12_00
23067,1,23067_14_00
29518,1,29518_16_00
13512,1,13512_17_45
13509,1,13509_08_50
23067,1,23067_09_00
29518,1,29518_12_40
23067,1,23067_16_40
29518,1,29518_18_15
13512,1,13512_19_45
23067,1,23067_17_30
29518,1,29518_19_00
23078,1,23078_21_00
23081,1,23081_08_00
23067,1,23067_10_00
29518,1,29518_14_20
13512,1,13512_15_35
29518,1,29518_11_30
23067,1,23067_12_55
43801,1,43801_08_20
43817,1,43817_08_20
19171,1,19171_12_30
51634,1,51634_15_30
43818,1,43818_17_30
13707,1,13707_19_30
43801,1,43801_07_50
43817,1,43817_07_50
51636,1,51636_12_00
51634,1,51634_15_00
43818,1,43818_17_00
13707,1,13707_19_00
13594,1,13594_14_25
27953,1,27953_14_25
42544,1,42544_15_00
42545,1,42545_16_30
51348,1,51348_20_30
51348,1,51348_08_00
48810,1,48810_12_05
13430,1,13430_13_25
13594,1,13594_14_55
27953,1,27953_14_55
42544,1,42544_15_30
42545,1,42545_17_30
51348,1,51348_21_30
51348,1,51348_08_30
48810,1,48810_12_35
13430,1,13430_13_45
11796,1,11796_11_30
29750,1,29750_12_00
29751,1,29751_13_50
29750,1,29750_17_35
34583,1,34583_19_25
26260,1,26260_11_40
21920,1,21920_12_00
32031,1,32031_13_10
32031,1,32031_17_25
21920,1,21920_18_35
32031,1,32031_19_45
22410,1,22410_20_45
13512,1,13512_12_50
13509,1,13509_13_10
23067,1,23067_16_00
29518,1,29518_17_30
23067,1,23067_18_55
29518,1,29518_20_45
23067,1,23067_22_05
29518,1,29518_07_00
23067,1,23067_08_30
29518,1,29518_10_30
23067,1,23067_11_55
29518,1,29518_13_20
23067,1,23067_07_30
29518,1,29518_09_15
23067,1,23067_13_15
29518,1,29518_17_00
13512,1,13512_18_45
13509,1,13509_11_25
13512,1,13512_21_00
43801,1,43801_09_20
48418,1,48418_09_20
51636,1,51636_13_30
51634,1,51634_16_30
28392,1,28392_18_30
13707,1,13707_20_30
13509,1,13509_16_00
13512,1,13512_14_25
47271,1,47271_08_20
35172,1,35172_09_20
47271,1,47271_11_25
35164,1,35164_12_25
35159,1,35159_15_30
35172,1,35172_17_20
20312,1,20312_08_10
20313,1,20313_09_20
20312,1,20312_10_05
6715,1,6715_10_50
20312,1,20312_11_20
20312,1,20312_12_20
20313,1,20313_14_55
20313,1,20313_16_30
20919,1,20919_17_15
9483,1,9483_17_35
24537,1,24537_08_55
24549,1,24549_09_15
24544,1,24544_10_20
24549,1,24549_12_20
24544,1,24544_13_20
24549,1,24549_16_30
24544,1,24544_17_35
24539,1,24539_18_40
6825,1,6825_06_50
47828,1,47828_06_50
48714,1,48714_07_15
19265,1,19265_07_55
28667,1,28667_08_40
28666,1,28666_10_00
28667,1,28667_12_10
23458,1,23458_13_30
48718,1,48718_15_45
48719,1,48719_16_20
6918,1,6918_16_50
28667,1,28667_13_10
32996,1,32996_14_30
48718,1,48718_17_00
48719,1,48719_17_35
6918,1,6918_18_05
19265,1,19265_08_20
28666,1,28666_10_20
28667,1,28667_14_30
28666,1,28666_16_10
28667,1,28667_17_25
21345,1,21345_18_40
6918,1,6918_19_50
6825,1,6825_06_45
47828,1,47828_06_45
48716,1,48716_07_15
29928,1,29928_09_35
31649,1,31649_12_05
7199,1,7199_13_45
48717,1,48717_15_45
48719,1,48719_16_15
6918,1,6918_16_45
21679,1,21679_09_35
32033,1,32033_13_10
29928,1,29928_14_50
48717,1,48717_17_00
48719,1,48719_17_30
31649,1,31649_07_50
22395,1,22395_09_15
22399,1,22399_13_40
22395,1,22395_15_30
22399,1,22399_16_55
19486,1,19486_17_45
29928,1,29928_09_05
31649,1,31649_12_00
7199,1,7199_13_40
48719,1,48719_16_10
6918,1,6918_16_35
21679,1,21679_09_05
32033,1,32033_13_20
29928,1,29928_15_00
31649,1,31649_07_40
44487,1,44487_09_10
28905,1,28905_13_35
44487,1,44487_14_20
28905,1,28905_16_00
21679,1,21679_17_25
6918,1,6918_18_50
2144,1,2144_07_55
42150,1,42150_07_55
42149,1,42149_08_50
42151,1,42151_09_55
37999,1,37999_12_30
37998,1,37998_13_30
42149,1,42149_16_25
42151,1,42151_17_45
26260,1,26260_07_15
21920,1,21920_07_35
32031,1,32031_08_40
21920,1,21920_10_10
21920,1,21920_14_15
32031,1,32031_16_00
22410,1,22410_17_05
36228,1,36228_08_10
22537,1,22537_08_30
22536,1,22536_09_45
36229,1,36229_10_35
23657,1,23657_12_45
22536,1,22536_17_10
22537,1,22537_18_05
22537,1,22537_13_55
21201,1,21201_14_15
32942,1,32942_16_00
22550,1,22550_17_45
22536,1,22536_20_00
22537,1,22537_20_50
32942,1,32942_06_35
22536,1,22536_08_30
22561,1,22561_09_30
22537,1,22537_11_15
18648,1,18648_12_05
29827,1,29827_14_45
28161,1,28161_15_20
51449,1,51449_16_00
28161,1,28161_17_00
51449,1,51449_18_20
28161,1,28161_20_00
51449,1,51449_05_30
28161,1,28161_07_05
51449,1,51449_09_05
28161,1,28161_10_25
51449,1,51449_11_05
29568,1,29568_11_40
36778,1,36778_15_20
21679,1,21679_16_55
32033,1,32033_19_00
29662,1,29662_21_10
36778,1,36778_05_00
21679,1,21679_06_05
32033,1,32033_07_50
29662,1,29662_10_00
36778,1,36778_11_35
9197,1,9197_13_25
21249,1,21249_13_25
18034,1,18034_14_25
29340,1,29340_16_00
39889,1,39889_17_15
39890,1,39890_18_45
18034,1,18034_20_15
27992,1,27992_06_15
39890,1,39890_08_15
18034,1,18034_09_50
9644,1,9644_11_15
27992,1,27992_08_35
22139,1,22139_10_45
27992,1,27992_14_00
22139,1,22139_16_10
23994,1,23994_17_25
9196,1,9196_18_25
9197,1,9197_15_15
29543,1,29543_15_15
23395,1,23395_17_20
20189,1,20189_19_30
23395,1,23395_21_15
20189,1,20189_05_35
23395,1,23395_07_20
20189,1,20189_09_30
44158,1,44158_11_15
11796,1,11796_15_10
22521,1,22521_15_20
21920,1,21920_17_30
32031,1,32031_18_35
21920,1,21920_20_00
32031,1,32031_21_05
21920,1,21920_22_05
32031,1,32031_05_35
21920,1,21920_06_40
32031,1,32031_07_45
21920,1,21920_08_50
32031,1,32031_10_20
21920,1,21920_11_25
32032,1,32032_12_30
11799,1,11799_13_05
50507,1,50507_08_25
23657,1,23657_08_45
41396,1,41396_11_00
23657,1,23657_14_45
41396,1,41396_17_00
18826,1,18826_18_40
43622,1,43622_09_05
8128,1,8128_10_55
8129,1,8129_14_20
43621,1,43621_16_55
3097,1,3097_18_25
7481,1,7481_18_35
43621,1,43621_09_20
43622,1,43622_09_35
8128,1,8128_12_50
8129,1,8129_16_00
43621,1,43621_17_40
19496,1,19496_19_15
7481,1,7481_19_30
7478,1,7478_09_50
43622,1,43622_10_20
8128,1,8128_13_10
8129,1,8129_16_25
43621,1,43621_19_15
19496,1,19496_20_45
7478,1,7478_10_30
43622,1,43622_11_00
8128,1,8128_13_50
8129,1,8129_17_35
43621,1,43621_19_10
43622,1,43622_20_45
7478,1,7478_09_05
21023,1,21023_09_10
51068,1,51068_10_20
51069,1,51069_13_15
51068,1,51068_14_35
51069,1,51069_16_15
34042,1,34042_17_20
19177,1,19177_18_15
43624,1,43624_08_25
43623,1,43623_08_40
34332,1,34332_11_30
34331,1,34331_15_30
47959,1,47959_16_55
7481,1,7481_18_15
21023,1,21023_08_45
51068,1,51068_09_50
51069,1,51069_12_40
51068,1,51068_13_40
51069,1,51069_15_50
34042,1,34042_16_50
19177,1,19177_17_45
8128,1,8128_08_55
43623,1,43623_09_10
34332,1,34332_12_00
34331,1,34331_16_00
47959,1,47959_17_25
35083,1,35083_08_40
43623,1,43623_08_55
34332,1,34332_11_45
34331,1,34331_16_15
43624,1,43624_17_40
7478,1,7478_08_10
50777,1,50777_08_15
34332,1,34332_11_00
34331,1,34331_13_45
29569,1,29569_07_40
34102,1,34102_08_20
9429,1,9429_09_05
34102,1,34102_09_55
9429,1,9429_11_10
32478,1,32478_11_55
29569,1,29569_12_40
32478,1,32478_14_20
25016,1,25016_17_40
8165,1,8165_10_50
43622,1,43622_11_20
8128,1,8128_13_20
8129,1,8129_16_10
43621,1,43621_17_50
3097,1,3097_19_25
33629,1,33629_09_10
24580,1,24580_10_30
33629,1,33629_11_20
33629,1,33629_12_55
24580,1,24580_14_20
33629,1,33629_16_45
46115,1,46115_17_45
8128,1,8128_14_15
43622,1,43622_14_30
8128,1,8128_16_15
8129,1,8129_19_00
43621,1,43621_20_30
43622,1,43622_21_55
43621,1,43621_05_15
43622,1,43622_06_30
8128,1,8128_07_55
8129,1,8129_09_50
3097,1,3097_12_50
8167,1,8167_13_00
9813,1,9813_08_20
9432,1,9432_08_30
9430,1,9430_10_45
9432,1,9432_12_45
9430,1,9430_13_30
9432,1,9432_14_15
9430,1,9430_16_20
9432,1,9432_17_05
9430,1,9430_17_50
24977,1,24977_18_30
8165,1,8165_09_20
43622,1,43622_09_45
8128,1,8128_13_00
8129,1,8129_15_50
43621,1,43621_17_30
7531,1,7531_19_10
1261,1,1261_08_40
9813,1,9813_08_40
9432,1,9432_08_50
9430,1,9430_09_35
9432,1,9432_10_45
9430,1,9430_11_30
9430,1,9430_13_00
24977,1,24977_18_35
1272,1,1272_18_40
22511,1,22511_07_25
33629,1,33629_08_00
33629,1,33629_11_45
24580,1,24580_12_35
33629,1,33629_14_20
24580,1,24580_16_55
51069,1,51069_11_50
51068,1,51068_12_50
51069,1,51069_14_45
34042,1,34042_15_45
34040,1,34040_17_35
21023,1,21023_08_15
34042,1,34042_09_20
19177,1,19177_10_20
51068,1,51068_11_15
51069,1,51069_13_40
51068,1,51068_14_40
51069,1,51069_16_25
34040,1,34040_17_45
32206,1,32206_14_30
45466,1,45466_15_35
34721,1,34721_17_35
25050,1,25050_08_05
30592,1,30592_08_40
25050,1,25050_10_25
35163,1,35163_11_55
19177,1,19177_09_45
51068,1,51068_11_10
51069,1,51069_13_30
51068,1,51068_14_30
51069,1,51069_16_45
43621,1,43621_07_15
47661,1,47661_07_30
48513,1,48513_08_35
40613,1,40613_10_35
48515,1,48515_15_55
45820,1,45820_17_30
34721,1,34721_14_20
32206,1,32206_16_45
18611,1,18611_17_50
32206,1,32206_19_20
18611,1,18611_20_50
18611,1,18611_06_35
25092,1,25092_10_45
1272,1,1272_11_15
33326,1,33326_14_10
46115,1,46115_16_00
33028,1,33028_17_35
33029,1,33029_20_20
33326,1,33326_04_45
33029,1,33029_06_35
46114,1,46114_08_50
46115,1,46115_10_15
47739,1,47739_12_30
51746,1,51746_13_15
51747,1,51747_16_30
23469,1,23469_18_50
8007,1,8007_20_45
31152,1,31152_08_15
7364,1,7364_08_35
7362,1,7362_11_05
2527,1,2527_14_30
18150,1,18150_16_30
31149,1,31149_18_00
1261,1,1261_13_30
49766,1,49766_13_30
49920,1,49920_14_25
49921,1,49921_16_25
49920,1,49920_18_10
46115,1,46115_20_20
49772,1,49772_04_30
49921,1,49921_05_55
49920,1,49920_07_40
49773,1,49773_09_50
1261,1,1261_07_05
50742,1,50742_07_05
18887,1,18887_07_20
33029,1,33029_10_00
33028,1,33028_14_15
18885,1,18885_16_35
51153,1,51153_18_00
9813,1,9813_14_15
9375,1,9375_14_25
18562,1,18562_15_00
9375,1,9375_17_10
9375,1,9375_18_25
9375,1,9375_19_40
9375,1,9375_21_15
18562,1,18562_21_50
9375,1,9375_04_20
18562,1,18562_04_55
9375,1,9375_05_35
18562,1,18562_06_15
9375,1,9375_06_50
18562,1,18562_07_25
18562,1,18562_09_00
9375,1,9375_09_35
18562,1,18562_10_10
9375,1,9375_10_45
18562,1,18562_11_20
32440,1,32440_11_50
49772,1,49772_14_00
9375,1,9375_14_10
18562,1,18562_14_45
18562,1,18562_15_55
9375,1,9375_18_10
9375,1,9375_19_25
9375,1,9375_21_00
18562,1,18562_21_35
