route_short_name,route_long_name,route_desc,route_type,route_id,agency_id,via
323-J SBS-D41G,323-J SBS-D41GUP,Shivajinagara Bus Station To Depot-41 Gunjuru Gate Arrival,3,43932,BMTC,Domlur Marathahalli Bridge
500-DG KRPGH-TNF-JHC,500-DG KRPGH-TNF-JHCDOWN,KR Puram Govt Hospital To Jalahalli Cross,3,43933,BMTC,Gorgunte Palya
TNF-DVG,TNF-DVGUP,Tin Factory To Devanagondi,3,43934,BMTC,Hope Farm Dodda Dunnasandra Cross
V-500-G KRPGH-GGP-JHC,V-500-G KRPGH-GGP-JHCDOWN,KR Puram Govt Hospital To Jalahalli Cross,3,43935,BMTC,TNF  GGP
506 DVG-TNF,506 DVG-TNFDOWN,Devanagondi To Tin Factory,3,43936,BMTC,Channasandra Hope Form
V-500-G KRPGH-GGP-JHC,V-500-G KRPGH-GGP-JHCDOWN,KR Puram Govt Hospital To Jalahalli Cross,3,43937,BMTC,TNF  GGP
KIA-8E,KIA-8EDOWN,Kempegowda International Airport To ELC Wipro Main  Gate,3,43938,BMTC,Bandekodigehalli Bagaluru Kannuru Geddalahalli Tin Factory Marathahalli Bridge CSB Ele Fly Over
600-CF,600-CFUP,Banashankari TTMC To Electronic City Wipro Gate,3,43939,BMTC,Electronic City Fly Over
VRP-PTH,VRP-PTHDOWN,Vidyaranyapura Bus Station To Puttenahalli,3,43940,BMTC,Atturu Layout
YHKOT-DVH-BMW,YHKOT-DVH-BMWUP,Yalahanka Old Town To Bommawara,3,43941,BMTC,Devanahalli
YHKOT-DVH-BMW,YHKOT-DVH-BMWUP,Yalahanka Old Town To Bommawara,3,43942,BMTC,Devanahalli
ACCB7-64,ACCB7-64DOWN,Accenture B7 Eco Space To CS-Jayadeva Hospital,3,43943,BMTC,nan
ACCB7-64,ACCB7-64DOWN,CS-Accenture B7 ECO Space To CS-Jayadeva Hospital,3,43944,BMTC,nan
WTTMC-CSB-ELC,WTTMC-CSB-ELCDOWN,White Field TTMC (Vydehi Hospital) To Electronic City (Towards Attibele),3,43945,BMTC,Marathahalli Brdge
222-A KBS-PSW,222-A KBS-PSWUP,Kempegowda Bus Station To Provident Sunworth Appartment,3,43946,BMTC,nan
222-A PSW-KBS,222-A PSW-KBSDOWN,Provident Sunworth Appartment To Kempegowda Bus Station,3,43947,BMTC,nan
NDHMS-PSW,NDHMS-PSWUP,Nayandahalli Metro Station To Provident Sunworth Appartment,3,43948,BMTC,nan
222-A PSW-KBS,222-A PSW-KBSDOWN,Provident Sunworth Appartment To Kempegowda Bus Station,3,43949,BMTC,nan
222-A KBS-PSW,222-A KBS-PSWUP,Kempegowda Bus Station To Provident Sunworth Appartment,3,43950,BMTC,nan
NDHMS-PSW,NDHMS-PSWUP,Nayandahalli Metro Station To Provident Sunworth Appartment,3,43951,BMTC,nan
226 PSW-NDHMS,226 PSW-NDHMSDOWN,Provident Sunworth Apartment To Nayandahalli Metro Station,3,43952,BMTC,Kengeri TTMC
PSW-NDHMS,PSW-NDHMSDOWN,Provident Sunworth Apartment To Nayandahalli Metro Station,3,43953,BMTC,Kengeri TTMC
400-D ITPL-TNF-HBLB,400-D ITPL-TNF-HBLBDOWN,ITPL To Hebbala Bridge (Towards Bhadrappa Layout),3,43954,BMTC,TNF  HNRJ
222-A KBS-PSW,222-A KBS-PSWUP,Kempegowda Bus Station To Provident Sunworth Appartment,3,43955,BMTC,nan
PSW-NDHMS,PSW-NDHMSUP,Provident Sunworth Apartment To Nayandahalli Metro Station,3,43956,BMTC,nan
NDHMS-PSW,NDHMS-PSWUP,Nayandahalli Metro Station To Provident Sunworth Appartment,3,43957,BMTC,nan
222-A PSW-KBS,222-A PSW-KBSDOWN,Provident Sunworth Appartment To Kempegowda Bus Station,3,43958,BMTC,nan
MTR-CSB,MTR-CSBDOWN,Mind Tree Global Village Mysore Road To Central Silk Board,3,43959,BMTC,Nayandahalli Banashankari
345-C,345-CUP,KR Market To Nanjapura,3,43960,BMTC,Bengaluru Dairy Circle
V-BMT13-BSK-RMM,V-BMT13-BSK-RMMUP,Kamakya Talkies To Royal Meenakshi Mall BG Road ,3,43961,BMTC,Jayanagara East End
V-RMM-BSK-BMT13,V-RMM-BSK-BMT13DOWN,Royal Meenakshi Mall BG Road To Depot-13 Gate,3,43962,BMTC,Jayanaga East End
V-BMT13-BSK-RMM,V-BMT13-BSK-RMMUP,Kamakya Talkies To Royal Meenakshi Mall BG Road ,3,43963,BMTC,Jayanagara East End
V-RMM-BSK-BMT13,V-RMM-BSK-BMT13DOWN,Royal Meenakshi Mall BG Road To Depot-13 Gate,3,43964,BMTC,Jayanaga East End
D13G-BNP,D13G-BNPUP,Kamakya Talkies To Bannerughatta National Park,3,43965,BMTC,Banashankari
V-BNP-BSK-D13,V-BNP-BSK-D13DOWN,Bannerughatta National Park To Depot-13 Gate,3,43966,BMTC,Banashankari TTMC
V-RMM-BSK-BMT13,V-RMM-BSK-BMT13DOWN,Royal Meenakshi Mall BG Road To Depot-13 Gate,3,43967,BMTC,Jayanaga East End
V-BMT13-BSK-RMM,V-BMT13-BSK-RMMUP,Kamakya Talkies To Royal Meenakshi Mall BG Road ,3,43968,BMTC,Jayanagara East End
500-CN,500-CNDOWN,Bannerughatta National Park To Kadugodi Bus Station,3,43969,BMTC,Central Silk Board Marathahalli Bridge
500-CN,500-CNUP,Kadugodi Bus Station To Bannerughatta National Park,3,43970,BMTC,Marathahalli Bridge
500-CN,500-CNDOWN,Bannerughatta National Park To Kadugodi Bus Station,3,43971,BMTC,Central Silk Board Marathahalli Bridge
V-BNP-BSK-D13,V-BNP-BSK-D13DOWN,Bannerughatta National Park To Depot-13 Gate,3,43972,BMTC,Banashankari TTMC
V-D13KMK-BSK-BNP,V-D13KMK-BSK-BNPUP,Kamakya Talkies To Bannerughatta National Park,3,43973,BMTC,Banashankari TTMC
CKP-CSB-ELC,CKP-CSB-ELCUP,CK Palya  To Electronic City (Towards Attibele),3,43974,BMTC,Jayadeva Hospital CSB Bommanahalli
D13G-BNP,D13G-BNPUP,Kamakya Talkies To Bannerughatta National Park,3,43975,BMTC,Banashankari
BSK-ELCW,BSK-ELCWUP,Banashankari TTMC To Electronic City Wipro Gate,3,43976,BMTC,Central Silk Board Electronic City
226-N,226-NUP,Kempegowda Bus Station To Bidadi,3,43977,BMTC,Nayandahalli Kengeri Manchanayakanahalli
226-N,226-NDOWN,Bidadi To Kempegowda Bus Station,3,43978,BMTC,Kengeri
226-M,226-MUP,KR Market To Bidadi,3,43979,BMTC,Kengeri
226-M,226-MDOWN,Bidadi To KR Market,3,43980,BMTC,Kengeri
226-A,226-AUP,Kempegowda Bus Station To Hampapura,3,43981,BMTC,Nayandahalli Kengeri Kumbalagodu
226-A,226-ADOWN,Hampapura To Kempegowda Bus Station,3,43982,BMTC,Kengeri
V-HBL-ELCWG,V-HBL-ELCWGUP,Hebbala Bridge (Towards Tin Factory) To ELC Wipro Gate,3,43983,BMTC,Via Fly Over Tin Factory Marathahalli Bridge Central Silk Board
V-HBL-ELCWG,V-HBL-ELCWGUP,Hebbala Bridge (Towards Tin Factory) To ELC Wipro Gate,3,43984,BMTC,Via Fly Over Tin Factory Marathahalli Bridge Central Silk Board
V-HBL-ELCWG,V-HBL-ELCWGUP,Hebbala Bridge (Towards Tin Factory) To ELC Wipro Gate,3,43985,BMTC,Via Fly Over Tin Factory Marathahalli Bridge Central Silk Board
V-ELCWG-HBL,V-ELCWG-HBLDOWN,ELC Wipro Gate To Hebbala Bridge (Towards Bhadrappa Layout),3,43986,BMTC,Fly Over Bommanahalli Marathahalli Bridge Tin Factory
D36-D36G,D36-D36GUP,Depot-36 To Depot-36 Gate,3,43987,BMTC,nan
88-A D31G-KBS,88-A D31G-KBSUP,Depot-31 Gate To Kempegowda Bus Station,3,43988,BMTC,Basaveshwaranagara 4th Main
65-BA,65-BADOWN,Banashankari TTMC To Shankarnagh Bus Stand,3,43989,BMTC,Jayanagara South End Circle Chamarajpet MCTC VJN BSN New Bus Stand
65-BA,65-BAUP,Shankarnagh Bus Stand To Banashankari TTMC,3,43990,BMTC,nan
502 KDG-D12G,502 KDG-D12GDOWN,Kadugodi Bus Station To Depot-12 Gate,3,43991,BMTC,nan
D41G-D06G,D41G-D06GUP,Depot-41Gunjur Gate Departure To Depot-06 Gate,3,43992,BMTC,Hope Form
304-B KRL-SVM,304-B KRL-SVMUP,Koraluru To Swamy Vivekananda Metro Station,3,43993,BMTC,Hope Farm  Hoodi
304-B KRL-SVM,304-B KRL-SVMDOWN,Swamy Vivekananda Metro Station To Koraluru,3,43994,BMTC,Hoodi Hope Form
292-D NNHD-HNJ,292-D NNHD-HNJDOWN,Nagaraesh Nagenahalli Dinne To Hennur Junction (Towards Hennur Depot 10),3,43995,BMTC,Hennur Bande
323-B KGR-D41G,323-B KGR-D41GUP,Kuguru To Depot-41 Gunjuru Gate Arrival,3,43996,BMTC,Varthuru Police Station
323-H D41G-NDS,323-H D41G-NDSUP,Depot-41Gunjur Gate Departure To Nakkundi Dommasandra,3,43997,BMTC,Varthuru Police Station
D38G-MRHB,D38G-MRHBUP,Depot-38 Gate To Marathahalli Bridge,3,43998,BMTC,Central Silk Board
V-BSK-NYD-AIT,V-BSK-NYD-AITUP,Banashankari TTMC To Ambedkar Institute of Technology,3,43999,BMTC,Devegowda Petrol Bunk PES College Jn Of Nyandahalli Nagarbhavi Circle Kengunte Circle
V-BTP-101,V-BTP-101UP,CS-Shell Petrol Bunk Belatur To CS-Bagmane Tech Park,3,44000,BMTC,nan
V-BTP-101,V-BTP-101DOWN,CS-Bagmane Tech Park To CS-Shell Petrol Bunk Belturu,3,44001,BMTC,nan
V-TATA ELEXI-3,V-TATA ELEXI-3UP,CS-5th Cross Magadi Road To CS-Tata Elexsi Brigade Teck Park ,3,44002,BMTC,nan
V-TATA ELEXI-3,V-TATA ELEXI-3DOWN,CS-Tata Elexsi Brigade Teck Park  To CS-5th Cross Magadi Road,3,44003,BMTC,nan
V-ORR-204,V-ORR-204UP,CS-Ramakrishna Ashrama To CS-Prestige Tech Park Kadabisanahalli,3,44004,BMTC,nan
V-ORR-204,V-ORR-204DOWN,CS-Prestige Tech Park Kadabisanahalli To CS-Ramakrishana Ashrama BSGD,3,44005,BMTC,nan
V-ORR-136,V-ORR-136UP,CS-TVS Cross To CS-Eco Space ORRCA,3,44006,BMTC,nan
V-ORR-136,V-ORR-136DOWN,CS-Eco Space To CS-TVS Cross,3,44007,BMTC,nan
V-TATA ELEXI-1,V-TATA ELEXI-1UP,CS-Summanahalli Junction To CS-TATA ELEXI LTD,3,44008,BMTC,nan
V-TATA ELEXI-1,V-TATA ELEXI-1DOWN,CS-Tata Elexsi Ltd To CS-Summnahalli Junction,3,44009,BMTC,nan
25-A BTM-KMT,25-A BTM-KMTUP,BTM Layout Kuvempu Nagara  To KR Market (Kalasipalya),3,44010,BMTC,nan
25-A KVN-KMT,25-A KVN-KMTUP,BTM Layout Kuvempu Nagara  To KR Market,3,44011,BMTC,nan
BTP-7,BTP-7UP,CS-Bagmane Tech Park To CS-Mahadeshwaranagara,3,44012,BMTC,nan
BTP-7,BTP-7DOWN,CS-Mahadeshwaranagara To CS-Bagmane Tech Park,3,44013,BMTC,nan
MRHB-SRC,MRHB-SRCUP,Marathahalli Bridge To Sirsi Circle,3,44014,BMTC,nan
214-G D44-GTG,214-G D44-GTGUP,10th Block Anjanapura To Gottigehalli,3,44015,BMTC,Harinagara Cross Konanakunte Cross Kaggalipura Girigowdana Doddy
ITPL-1A,ITPL-1ADOWN,CS-ITPL To CS-BDA Complex Banashankari,3,44016,BMTC,nan
0,0UP,B Nagasandra To Bayyanapalya,3,44017,BMTC,nan
NGS-BSK-VLS,NGS-BSK-VLSUP,B Nagasandra To Vally School Kanakapura Road,3,44018,BMTC,Banashankari Bus Station
D06G-INBC,D06G-INBCUP,Depot-06 Gate To Police Station Indiranagara,3,44019,BMTC,Binnamangala
VLS-2,VLS-2UP,CS-Indiranagara 12th Main To CS-Valley School,3,44020,BMTC,nan
CS-ORRCA-143 KGJB-ORRCA Intel ORR,CS-ORRCA-143 KGJB-ORRCA Intel ORRUP,CS-Kathriguppe Cross To CS-ITPL,3,44021,BMTC,nan
CS-ORRCA-143 KGJB-ORRCA Intel ORR,CS-ORRCA-143 KGJB-ORRCA Intel ORRUP,CS-Kathriguppe Cross To CS-Intel Software,3,44022,BMTC,nan
VCS-ORRCA-143 ORRCA Intel ORR-KGJB,VCS-ORRCA-143 ORRCA Intel ORR-KGJBDOWN,CS-Intel Softwere ORR Road  To CS-Kathriguppe,3,44023,BMTC,nan
V-ORR-144,V-ORR-144UP,CS-Kengeri TTMC To CS-Intel Software,3,44024,BMTC,nan
V-ORR-144,V-ORR-144DOWN,CS-Intel Softwere ORR Road  To CS-Kengeri TTMC,3,44025,BMTC,nan
V-ORR-140,V-ORR-140UP,CS-CAP Gemini Prestige Shathinikethan To CS-Intel Softwere ORR Road ,3,44026,BMTC,nan
V-ORR-140,V-ORR-140DOWN,CS-Intel Software To CS-CAP Gemini Prestige Shathinikethan,3,44027,BMTC,nan
V-PSN-CSB,V-PSN-CSBDOWN,CAP Gemini Prestige Shanthiniketan To Central Silk Board (Towards BSK),3,44028,BMTC,WFTTMC MRHB
V-CSB-PSN,V-CSB-PSNDOWN,Central Silk Board (Towards Marathahalli) To CAP Gemini Prestige Shanthiniketan,3,44029,BMTC,MRHB WFTTMC
V-ORR-213,V-ORR-213UP,CS-Halasuru To CS-Intel Softwere ORR Road ,3,44030,BMTC,nan
V-ORR-213,V-ORR-213DOWN,CS-Intel Software To CS-Halasuru,3,44031,BMTC,nan
V-BTP-111A,V-BTP-111AUP,CS-Shriram Smirithi Apartment To CS-Bagmane Tech Park,3,44032,BMTC,nan
V-BTP-111A,V-BTP-111ADOWN,CS-Bagmane Tech park To CS-Shriram Smirithi Apartment,3,44033,BMTC,nan
V-KBS-SSA,V-KBS-SSAUP,Kempegowda Bus Station To Sriram Properties,3,44034,BMTC,Corportion Jn Of Hosuru Road Agra Sarjapura Police Station
VCS-BTP-115 DMSDR-BTP,VCS-BTP-115 DMSDR-BTPUP,CS-Dommasandra Circle To CS-Bagmane Tech Park,3,44035,BMTC,nan
VCS-BTP-115 BTP-DMSDR,VCS-BTP-115 BTP-DMSDRDOWN,CS-Bagmane Tech park To CS-Dommasandra Circle,3,44036,BMTC,nan
HBL- LING,HBL- LINGUP,Hebbala Bridge (Towards Tin Factory) To Lingarajapura,3,44037,BMTC,nan
HBL- LING,HBL- LINGUP,Hebbala Bridge (Towards Tin Factory) To Lingarajapura,3,44038,BMTC,nan
CS-LING-ORRCA,CS-LING-ORRCAUP,Lingarajapura To ORRCA-9 Qualcomm,3,44039,BMTC,nan
CS-ORRCA-LING,CS-ORRCA-LINGUP,ORRCA-9 Qualcomm To Lingarajapura Bridge,3,44040,BMTC,nan
LING-HBL,LING-HBLUP,Lingarajapura To Hebbala Bridge (Towards Bhadrappa Layout),3,44041,BMTC,nan
LING-HBL,LING-HBLUP,Lingarajapura To Hebbala Bridge (Towards Bhadrappa Layout),3,44042,BMTC,nan
CS-ORRACA-LING,CS-ORRACA-LINGUP,ORRCA-9 Qualcomm To Lingarajapura,3,44043,BMTC,nan
V-ORR-142,V-ORR-142UP,CS-Lingarajapuram To CS-Intel Softwere ORR Road ,3,44044,BMTC,nan
V-ORR-142,V-ORR-142DOWN,CS-Intel Software To CS-Lingarajapuram,3,44045,BMTC,nan
V-ORRCA-221,V-ORRCA-221UP,CS-Sarjapura Bus Stand To CS-JP Morgan,3,44046,BMTC,nan
V-ORRCA-221,V-ORRCA-221DOWN,CS-JP Morgon Kadabisanahalli  To CS-Sarjapura Bus Stand,3,44047,BMTC,nan
V-KBS-ORRCA-B JP Morgon,V-KBS-ORRCA-B JP MorgonUP,Kempegowda Bus Station To JP Morgan ,3,44048,BMTC,Marathahalli Bridge
V-ORRCA-B JP Morgon-KBS,V-ORRCA-B JP Morgon-KBSDOWN,JP Morgan  To Kempegowda Bus Station,3,44049,BMTC,Marathahalli Bridge
V-ORR-141,V-ORR-141UP,CS-Gangamma Circle To CS-Intel Softwere ORR Road ,3,44050,BMTC,nan
V-ORR-141,V-ORR-141DOWN,CS-Intel Software To CS-Gangamma Circle,3,44051,BMTC,nan
410-J,410-JUP,Banashankari TTMC To Shankarnagh Bus Stand,3,44052,BMTC,Kathriguppe Nayandahalli Attiguppe Vijayanagara Basaveshwaranagara Kamalanagara Market
410-J,410-JDOWN,Shankarnagh Bus Stand To Banashankari TTMC,3,44053,BMTC,Basaveshwaranagara Vijayanagara Nayandahalli Kathriguppe
ITPL-4J,ITPL-4JUP,CS-ITPL To CS-Jambu Savari Dinne ,3,44054,BMTC,nan
ITPL-4J,ITPL-4JDOWN,CS-Jambu Savari Dinne  To CS-ITPL,3,44055,BMTC,nan
ITPL-5T,ITPL-5TUP,CS-ITPL To CS-Hoskerehalli Petrol Bunk,3,44056,BMTC,nan
BSK-VVK,BSK-VVKUP,Banashankari TTMC To Vivek Nagara,3,44057,BMTC,nan
HSS-10,HSS-10UP,CS-Koli Farm Gate  To CS-Head Start School,3,44058,BMTC,nan
KVM-3A,KVM-3AUP,CS-Kendriya Vidyalaya Malleshwaram To CS-Chandra Layout,3,44059,BMTC,nan
KVM-3,KVM-3DOWN,CS-Chandra Layout To CS-Kendriya Vidyalaya Malleshwaram,3,44060,BMTC,nan
KVM-3,KVM-3DOWN,CS-Ambedkar Institute Of Technology To CS-Kendriya Vidyalaya Malleshwaram,3,44061,BMTC,nan
KVM-3A,KVM-3ADOWN,CS-Chandra Layout To CS-Kendriya Vidyalaya Malleshwaram,3,44062,BMTC,nan
KVM-3,KVM-3UP,CS-Kendriya Vidyalaya Malleshwaram To CS-Ambedkar Institute of Technology,3,44063,BMTC,nan
KVM-4,KVM-4UP,CS-Shirke Appartments To CS-Kendriya Vidyalaya Malleshwaram,3,44064,BMTC,nan
KVM-4,KVM-4DOWN,CS-Kendriya Vidyalaya Malleshwaram To CS-Shirke KHB Quarters,3,44065,BMTC,nan
KVM-4A,KVM-4AUP,CS-Kendriya Vidyalaya Malleshwaram To CS-Shirke KHB Quarters,3,44066,BMTC,nan
KVM-4A,KVM-4ADOWN,CS-Shirke Appartments To CS-Kendriya Vidyalaya Malleshwaram,3,44067,BMTC,nan
VLS3,VLS3UP,CS-Depot-15 To CS-Valley School,3,44068,BMTC,nan
KHBQ-BDD,KHBQ-BDDUP,Shirke KHB Quarters To Bidadi,3,44069,BMTC,Kengeri
226-N,226-NDOWN,Bidadi To Kempegowda Bus Station,3,44070,BMTC,Kengeri
222-F,222-FUP,Kempegowda Bus Station To Shirke,3,44071,BMTC,Nayandahalli
KVM-5,KVM-5UP,CS-Bapujinagara To CS-Kendriya Vidyalaya Malleshwaram,3,44072,BMTC,nan
KVM-5,KVM-5DOWN,CS-Kendriya Vidyalaya Malleshwaram To CS-Bapujinagara,3,44073,BMTC,nan
HST-NDH-VJN,HST-NDH-VJNUP,Ullala Satelite Town To Vijayanagara,3,44074,BMTC,Nayandahalli
MPMLO-CLO,MPMLO-CLOUP,MPM Layout To Chandra Layout,3,44075,BMTC,nan
KVM-1,KVM-1UP,CS-Krishnananda Nagar To CS-Kendriya Vidyalaya Malleshwaram,3,44076,BMTC,Gayatrinagara Ramamandir
KVM-1,KVM-1DOWN,CS-Kendriya Vidyalaya Malleshwaram To CS-Krishnananda Nagar,3,44077,BMTC,Gayatrinagara Ramamandir
501-BH,501-BHDOWN,Hebbala To Banashankari TTMC,3,44078,BMTC,BEL Circle Goraguntepalya Summanahalli Nagarabhavi Circle Kathriguppe
GITAM-2,GITAM-2UP,CS-Kempegowda Bus Station To CS-GITAM University Doddaballapura,3,44079,BMTC,HBLB  Kogilu Cross
GITAM-2,GITAM-2DOWN,CS-GITAM University Doddaballapura To CS-Kempegowda Bus Station Arrival,3,44080,BMTC,Kogilu Cross   HBLB
KVM-2,KVM-2DOWN,CS-Kendriya Vidyalaya Malleshwaram To CS-Gangamma Circle,3,44081,BMTC,Mathikere
WTTMC-CSB-ELC,WTTMC-CSB-ELCDOWN,White Field TTMC (Vydehi Hospital) To Electronic City (Towards Attibele),3,44082,BMTC,Marathahalli Brdge
KVM-2A,KVM-2AUP,CS-Gangamma Circle To CS-Kendriya Vidyalaya Malleshwaram,3,44083,BMTC,CJP YPRC
KVM-2A,KVM-2ADOWN,CS-Kendriya Vidyalaya Malleshwaram To CS-Gangamma Circle,3,44084,BMTC,YPRC Bombay Dying CJP
BMT24-CNS,BMT24-CNSUP,Depot-24 ITI Layout To Channasandra (Towards Chikka Thirupathi),3,44085,BMTC,Tin Factory Hoodi
RJE-MRC-SBS,RJE-MRC-SBSUP,Rajajinagara Entrance To Shivajinagara Bus Station,3,44086,BMTC,KRC  VSD
305-D CNS-BMT24,305-D CNS-BMT24DOWN,Channasandra (Towards Hope Farm) To Depot-24 ITI Layout,3,44087,BMTC,Hoodi Tin Factory
272-E BMT45-SBS,272-E BMT45-SBSUP,Depot-45 MS Palya Departure To Shivajinagara Bus Station,3,44088,BMTC,Singapura BELC
272-E SBS-SGP-BMT45,272-E SBS-SGP-BMT45DOWN,Shivajinagara Bus Station To Depot-45 MS Palya Arrival,3,44089,BMTC,Singapura
BMT24G-NDVC,BMT24G-NDVCUP,Depot-24G  ITI Layout Departure To Naduvatti Colony,3,44090,BMTC,Tin Factory Channasandra
HOODI-BMT24G,HOODI-BMT24GDOWN,Hoodi (Towards ITPL) To Depot-24G  ITI Layout Arrival,3,44091,BMTC,Railway Station KR Puram Tin Factory
HOODI-BMT24G,HOODI-BMT24GDOWN,Hoodi (Towards Kodigehalli Cross) To Depot-24G  ITI Layout Arrival,3,44092,BMTC,Devasandra
BMT24G-SBS,BMT24G-SBSUP,Depot-24G  ITI Layout Departure To Shivajinagara Bus Station,3,44093,BMTC,Tin Factory Halasuru
MDR-BDC-SBS,MDR-BDC-SBSUP,Mandur To Shivajinagara Bus Station,3,44094,BMTC,Budigere Cross  Tin Factory
MDR-BDC-SBS,MDR-BDC-SBSUP,Mandur To Shivajinagara Bus Station,3,44095,BMTC,Budigere Cross  Tin Factory
401-JB TBH-VRP,401-JB TBH-VRPDOWN,Tharabanahalli To Vidyaranyapura,3,44096,BMTC,NES
BMT24G-KBS,BMT24G-KBSUP,Depot-24G  ITI Layout Departure To Kempegowda Bus Station,3,44097,BMTC,Tin Factory  Halasuru
401-JB TBH-D45,401-JB TBH-D45DOWN,Tharabanahalli To Depot-45 MS Palya Arrival,3,44098,BMTC,Hunasamaranahalli   NES
BMT24G-KMT,BMT24G-KMTUP,Depot-24G  ITI Layout Departure To KR Market,3,44099,BMTC,Tin Factory Halasuru
BMT24G-SKHP,BMT24G-SKHPUP,Depot-24G  ITI Layout Departure To Soukya Hospital,3,44100,BMTC,Hoodi  Channasandra
KBS-12HK KBS-BMT24G,KBS-12HK KBS-BMT24GDOWN,Kempegowda Bus Station To Depot-24G  ITI Layout Arrival,3,44101,BMTC,Halasuru Tin factory
ITPL-4B,ITPL-4BUP,CS-ITPL To CS-Koli  Form Gate,3,44102,BMTC,nan
ITPL-4B,ITPL-4BDOWN,CS-Koli Farm Gate  To CS-ITPL,3,44103,BMTC,nan
305-F BMT24G-NDTC,305-F BMT24G-NDTCUP,Depot-24G  ITI Layout Departure To Naduvatti Colony,3,44104,BMTC,Tin Factoty Channasandra
305-J HSK-KMT,305-J HSK-KMTDOWN,Hoskote KEB Circle (Towards Nanda Shree) To KR Market,3,44105,BMTC,Channasandra  Hoodi
306-P ANH-KRP,306-P ANH-KRPDOWN,Arasanahalli (Towards Barguru) To KR Puram Govt Hospital,3,44106,BMTC,Channasandra Hoodi
306-MA BMT24G-JYM,306-MA BMT24G-JYMUP,Depot-24G  ITI Layout Departure To Jayamangala,3,44107,BMTC,Pattandur Agrahara Gate  Dunnasandra
BMT41G-DHH,BMT41G-DHHUP,Depot-41Gunjur Gate Departure To D Hosahalli,3,44108,BMTC,White Field Post Office Hope Form
306-L BMT41G-MRS,306-L BMT41G-MRSUP,Depot-41Gunjur Gate Departure To Marasandra,3,44109,BMTC,Hope Form Dodda Dunnasandra
306-Q BMT41G-DVG,306-Q BMT41G-DVGUP,Depot-41Gunjur Gate Departure To Devanagondi,3,44110,BMTC,Devanagondi
304-Q GGL-BMT24G,304-Q GGL-BMT24GDOWN,Ganagaluru To Depot-24G  ITI Layout Arrival,3,44111,BMTC,Channasandra Patiandur Agrahara
306-L  MRS-BMT-41G,306-L  MRS-BMT-41GDOWN,Marasandra To Depot-41 Gunjuru Gate Arrival,3,44112,BMTC,Dodda Dunnasandra Hope Farm
306-RA BMT24G- DVG,306-RA BMT24G- DVGUP,Depot-24G  ITI Layout Departure To Devanagondi,3,44113,BMTC,Hope Farm Dodda Dunnasandra Cross
304-Q GGL-BMT24G,304-Q GGL-BMT24GDOWN,Ganagaluru To Depot-24G  ITI Layout Arrival,3,44114,BMTC,Channasandra Patiandur Agrahara
306-RA DVG-BMT24G,306-RA DVG-BMT24GDOWN,Devanagondi To Depot-24G  ITI Layout Arrival,3,44115,BMTC,Dodda Dunnasandra Hoodi
304-Q GGL-BMT24G,304-Q GGL-BMT24GDOWN,Ganagaluru To Depot-24G  ITI Layout Arrival,3,44116,BMTC,Channasandra  Patiandur Agrahara
304Q GGL-BMT24G,304Q GGL-BMT24GDOWN,Ganagaluru To Depot-24G  ITI Layout Arrival,3,44117,BMTC,Channasandra Pattandur Agrahara
304-NA BMT24G-OBP,304-NA BMT24G-OBPUP,Depot-24G  ITI Layout Departure To Obalapura,3,44118,BMTC,Railway Station KR Puram Hope Form
356-CW CSB-SRN FLY,356-CW CSB-SRN FLYDOWN,Central Silk Board UFLY To Surya Nagara,3,44119,BMTC,CPR
304-NA OBP-BMT24G,304-NA OBP-BMT24GUP,Obalapura To Depot-24G  ITI Layout Arrival,3,44120,BMTC,Dodda Dunnasandra  	Hope Farm
304-R BMT24G-BGB,304-R BMT24G-BGBUP,Depot-24G  ITI Layout Departure To BN Bachegowda Badavane,3,44121,BMTC,Hope Form  Dodda Dunnasandra
304-R BGB-BMT24G,304-R BGB-BMT24GDOWN,BN Bachegowda Badavane To Depot-24G  ITI Layout Arrival,3,44122,BMTC,Dodda Dunnasandra Hope Form
304-R BGB-BMT24G,304-R BGB-BMT24GDOWN,BN Bachegowda Badavane To Depot-24G  ITI Layout Arrival,3,44123,BMTC,Dodda Dunnasandra Hope Form
304-Q GGL-D24G,304-Q GGL-D24GDOWN,Ganagaluru To Depot-24G  ITI Layout Arrival,3,44124,BMTC,Channasandra Pattandur Agrahara
304S BMT24G-KKA,304S BMT24G-KKAUP,Depot-24G  ITI Layout Departure To Kalkunte Agrahara,3,44125,BMTC,K R Puram Railway Station Hope Farm
304-Q  BMT24G-GGL,304-Q  BMT24G-GGLUP,Depot-24G  ITI Layout Departure To Ganagaluru,3,44126,BMTC,Tin Factory
304S KKA-BMT24G,304S KKA-BMT24GDOWN,Kalkunte Agahara To Depot-24G  ITI Layout Arrival,3,44127,BMTC,Hope Farm Tinfactory
304 BMT41G-Depot-06 Gate,304 BMT41G-Depot-06 GateUP,Depot-41Gunjur Gate Departure To Depot-06 Gate,3,44128,BMTC,White Field Post Office  Tin Factory
304VB BMT24G-CKT,304VB BMT24G-CKTUP,Depot-24G  ITI Layout Departure To Chikka Thirupathi,3,44129,BMTC,Hope Farm Kalkunte Agrahara
304VB CKT-BMT24G,304VB CKT-BMT24GDOWN,Chikka Thirupathi To Depot-24G  ITI Layout Arrival,3,44130,BMTC,Dunnasandra  Hope Farm
SBS-ENRYG,SBS-ENRYGUP,Shivajinagara Bus Station To Ernst,3,44131,BMTC,Tin Factory
