stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_direction,stop_bearing
332,BYPMETRO,Bayyappanahalli Metro Station,12.99013657,77.65467656,Hoskote,0.0
333,BGH-1,Benniganahalli,12.99422423,77.6631548,Hoskote,0.0
334,tinf,Tin Factory,12.99712871,77.66965958,Hoskote,0.0
335,TNF-1,Tin Factory,12.99697042,77.66929525,KR Puram Railway Station,0.0
336,KRPRLY,Railway Station KR Puram,13.00021342,77.67596501,Hope Farm,0.0
337,BNGB,Benniganahalli Bridge,12.9971374,77.66288018,NGEF,0.0
338,CSTRINITYWNCLVE,CS-Trinity Enclave Old Madras Road,12.99103657,77.65633602,Tin Factory ,0.0
339,ISOLH,Isolation Hospital,12.98494942,77.643297,Kempegowda Bus Station,0.0
340,D06,Depot-06 Indiranagara,12.98180602,77.63449215,Depot-06 (Indiranagara),0.0
341,MGRD,MG Road,12.97782978,77.60194445,Shivaji Nagara,0.0
342,TWNHL,Town Hall,12.96357668,77.58426144,KR Market,0.0
343,MNRVC,Minerva Circle,12.95362569,77.57994411,Town Hall,0.0
344,LALBW,Lalbagh West Gate,12.94752823,77.58013838,RV Teachers College,234.600
345,MNKRO,MN Krishnarao Park,12.94391987,77.57679563,Sajjanrao Park,0.0
346,VJCLG,Vijaya College,12.94004874,77.58017077,South End Circle,0.0
347,RVROD,Vijaya College,12.94120422,77.58017721,Jayanagara TTMC,202.600
348,,Madhavan park (down),12.93667386,77.58337833,,0.0
349,JBS4th,Jayanagara 4th Block,12.92922374,77.58609834,Sanjay Gandhi Hospital,0.0
350,SJNDHOP,Sanjay Gandhi Hospital,12.92710589,77.59296362,Cormel Convent School,0.0
351,NMH,Nimhans Hospital,12.93978245,77.59789382,Bengaluru Dairy Circle,181.369
352,LGHM,Lalbagh Main Gate,12.95407694,77.58567716,Lakkasandra,225
353,KHRD,KH Road,12.95772479,77.5931178,Shanthi Nagara TTMC,225
354,,CPWD complex,12.904164,77.67889864,,347.206
355,MLTAO,Military Accounts office,12.99879407,77.69380976,,101.835
356,,Cafe coffee day,12.07302922,77.09529594,,358.019
357,YLCH1,Yelachenahalli,12.89760334,77.57147635,Banashankari TTMC,80.9061
358,MSRC1,MS Ramaiah College,13.02842594,77.5617065,Mathikere,0.0
359,HSRBDA,BDA Complex HSR Layout,12.91270327,77.6380683,HSR Layout 14th Main Ring Road,189.080
360,NTFCG,NIFT College,12.91213667,77.65196,Parangipalya,34.2900
361,JAYNDP,Jayanagar TTMC,12.92816481,77.58438216,,289.570
362,D 25,Depot-25 Gate (Central Silk Board),12.91967254,77.64301614,Central Silk Board,26.3999
363,DRC,Bengaluru Dairy Circle (Towards Madiwala),12.93711834,77.60196929,Madivala,90
364,LBMGT,Lalbagh Main Gate,12.95248685,77.58339215,Jayanagara 4th Black,0.0
365,SDDPURA,Siddapura,12.94618955,77.58877655,Ashoka Pillar,0.0
366,NCBS,Nanjappa Circle,12.96078086,77.60083466,Elgin Floor Mill,35.1273
367,HKSM,Nanjappa Circle,12.96136399,77.59951044,Akkithimmanahalli,0.0
368,PRM,Poornima Talkies,12.96113438,77.5877642,Lalbagh Society,0.0
369,VRSND,Veerasandra,12.83996363,77.677011,Attibele,163.410
370,VERS,Veerasandra,12.83992719,77.67685594,Electronic City,300
371,HBGDI,Hebbagodi,12.82754484,77.68215119,Attibele,140.919
372,BMSA,Bommasandra (Towards Electronic City),12.81943759,77.68841431,Electronic City,120
373,BTLC,BTL College,12.81187469,77.69478036,Chandapura,149.179
374,HENG,Hennagara Gate,12.80603772,77.69920467,Hebbagodi,310
375,CPR,Chandapura (Towards Attibele),12.80254817,77.70453724,Attibele,100
376,CPR0,Chandapura (Towards Electronic City),12.802234,77.70448188,Electronic City,270
377,TRMGH,Tirumagondanahalli,12.79398167,77.7219812,Attibele,106.080
378,NRLG,Neraluru Gate,12.79230904,77.72832798,Attibele,112.199
379,GDHTGT,Guddahatti Gate,12.78810967,77.7370657,Attibele,117.379
380,GSTL,Guestline Hotel,12.78680108,77.74173993,Attibele,0.0
381,YDHL,Yadavanahalli,12.78558651,77.75080534,Attibele,105.680
382,INDBLE,Indlubele,12.7909941,77.77635836,Attibele,190
383,BDPE,Bidaraguppe Towards Sarjapura),12.80576063,77.78349795,Sarjapura,7.32000
384,BNRTLY,BHEL Navaratna Layout,12.81587333,77.78529,Sarjapura,189.149
385,EXGT1,Exide Gate,12.8351599,77.78544687,Attibele,192.179
386,BLPR1,Billapura,12.83740366,77.78506491,Attibele,180
387,SARJBS,Sarjapura Bus Station,12.85705057,77.78370395,,225
388,KRSTS,Crystal Apartment Sarjapura Road,12.86772933,77.76711042,Sarjapura,298.760
389,CHMB2,Chambenahalli,12.87930931,77.76156589,Dommasandra,292.850
390,CWDHLI,Thigalara Chowdenahalli Cross,12.88169167,77.75699333,Dommasandra,111.620
391,DOMS,Dommasandra,12.8793331,77.75417927,Dommasandra,282.109
392,GNGR,Gunjuru (Towards Sarjapura),12.92137,77.73641167,Sarjapura,285.850
393,VNKGR,Vinayaka Nagara,12.92871,77.73950667,Varthuru Kodi,32.6199
394,VRTGTC,Varthuru Govt College,12.9424705,77.74709889,Muthsandra,351.359
395,VRTKD1,Varthur kodi,12.95760637,77.74573931,Hope Farm,18.8799
396,whfd1,White field post office,12.97066333,77.75010833,,12.8599
397,SIBH,Sai Baba General Hospital,12.97383197,77.75027443,Hope Farm,20.0699
398,ABK1,Ambedkar nagar,12.97979838,77.75155988,,182.190
399,HPF,Hope Form,12.98342099,77.75222672,,48.0
400,BPLIT,BPL (Towards ITPL),12.98535216,77.74768614,ITPL,275.820
401,GRTP,GR Tech Park ITPL,12.98661014,77.74394584,Kempegowda Bus Station,276.399
402,ITPL,ITPL,12.9875598,77.73696825,Kempegowda Bus Station,256.75
403,PTAGC,Pattandur Agrahara Gate,12.98794716,77.73380882,Hope Farm,278.970
404,BIZR,Big Bazzar  ITPL,12.98814515,77.73144021,Kempegowda Bus Station,268.809
405,RJPLY,Rajapalya,12.99129818,77.72117091,Hope Farm,292.029
406,HODC2,Hoodi (Towards Hope Farm),12.99228224,77.71630953,Hope Farm,269.059
407,HODC,Hoodi (Towards ITPL),12.99189379,77.71519958,ITPL,87.6500
408,SIGPYP,Singaianapalya Phoenix,12.99560151,77.69474547,KR Puram,292.950
409,WFD-18,Depot-18 White Field,12.97729537,77.72623021,Whitefield TTMC,282.649
410,ITID-24,Depot-24 ITI Layout,13.00216259,77.68404962,Depot-24 (I T I),89.7799
411,KR RLY,Railway Station KR Puram,13.00003426,77.676516,Tin Factory,245.740
412,TIF,Tin Factory,12.99646295,77.66866723,Kempegowda Bus Station,235.630
413,KASTN,Kasthuri Nagara Ring Road,13.00398938,77.66317961,Hebbala,312.989
414,RMNRR,B Channasandra Bridge,13.01331169,77.66178917,Banasawadi,312.019
415,BPSPY,Babusabpalya (Towards Hebbala),13.02233464,77.64745137,Hebbala,111.099
416,1J2,Kalyannagara Dummy Bus Stop,13.02643369,77.6382143,Last Stop,179.149
417,NAGJN,Jn of Nagawara,13.04032301,77.6240061,Hebbala,351.369
418,LBNG,Lumbini garden,13.04323288,77.60934912,Tin Factory,49.8300
419,KMPU,Kempapura,13.0437473,77.60050173,Tin Factory,291.690
420,MLSW18C,18th Cross Malleshwaram (Towards YTTMC),13.00889883,77.57105172,Yashwanthapura TTMC,0.0
421,MLM18C,18th Cross Malleshwaram (Towards Malleshwaram Circle),13.01000486,77.56255973,Malleshwaram 8th Main,325.760
422,RMCY,RMC Yard (Yashawanthapura New Railway Station),13.02361443,77.54869789,Jalahalli Cross,306.330
423,CMTI,CMTI (Towards Yashwanthapura TTMC),13.03133898,77.53577499,Yashwanthapura TTMC,306.330
424,GGPLM1,Goraguntepaly Metro Station,13.02874689,77.54046209,Yashwanthapura TTMC,297.014
425,PNY1st,Peenya Metro Station,13.0361155,77.52566048,Goraguntepalya,274.803
426,JLHC2,Jalahalli Cross,13.03990467,77.51814934,8th Mile,294.177
427,8thML1,8th Mile (Towards Nelamangala),13.04507333,77.50757532,Nelamangala,287.952
428,MF,Marison Factory,13.05015426,77.49248739,Nelamangala,289.572
429,CKBD,Chikkabidarakallu,13.05189077,77.48776568,Nelamangala,301.298
430,ANC,Anchepalya (Towards Nelamangala),13.05506122,77.47887503,Nelamangala,285.906
431,TCI1,TCI,13.05898761,77.46471624,Nelamangala,267.752
432,RTHC,Ravuthanahalli Cross,13.07336614,77.43898206,Adakimaranahalli Cross,280.674
433,DSN,Dasanapura (Towards Nelamangala),13.07516758,77.43594626,Nelamangala,294.979
434,DVN,Devannanapalya,13.07719806,77.43158513,Nelamangala,279.565
435,ARSK,Arishinakunte (Towards Nelamangala),13.0797522,77.42398115,Nelamangala,297.632
436,VSA,Vishwa Shanti Ashrama,13.08406595,77.41710731,Nelamangala,302.246
437,WCN,Weavers Colony Nelamangala,13.09400697,77.40561959,Nelamangala,320.653
438,TBN,TB Nelamangala,13.09706072,77.40145556,Nelamangala,299.486
439,ANT,Anjaneya Temple Nelamangala,13.09733054,77.39782978,Nelamangala,227.243
440,NMG0,Nelamangala Bus Station,13.09780909,77.39428055,Departure,268.666
441,NLM,NMG Dummy Stop,13.09826371,77.39455576,Jalahalli Cross,283.601
442,NMLAT,Anjaneya Temple Nelamangala,13.09739405,77.39777114,Jalahalli Cross,46.8081
443,NMLTB,TB Nelamangala,13.09725598,77.40132073,Jalahalli Cross,85.0851
444,MRP1,Munireddy Palya J C Nagara,13.00691877,77.59278171,Shivaji Nagara,180.699
445,WCNML,Weavers Colony Nelamangala,13.0942372,77.40555264,Jalahalli Cross,127.223
446,JAYML,Jayamahal,13.0016387,77.59472379,,151.899
447,BML2,Binnamangala (Towards Jalahalli Cross),13.08752725,77.41248327,Jalahalli Cross,128.508
448,,Contonment,12.9933553,77.59940581,,0.0
449,VSA1,Vishwa Shanti Ashrama,13.08410175,77.41727305,Jalahalli Cross,124.729
450,DVNPL,Devannanapalya,13.07768653,77.431431,Jalahalli Cross,114.774
451,DSNP,Dasanapura (Towards Jalahalli Cross),13.07539361,77.4363575,Jalahalli Cross,91.5750
452,RVTHC,Ravuthanahalli Cross,13.07337689,77.43891479,Dasanapura,111.254
453,MDNH1,Madanayakanahalli,13.06159401,77.4598656,Nelamangala,121.568
454,MDVR,Madavara,13.05667796,77.47472317,Jalahalli Cross,102.220
455,ANCP,Anchepalya (Towards Jalahalli Cross),13.05526591,77.4798162,Jalahalli Cross,105.535
456,CSIH1,CSI Hospital,12.98992431,77.59933748,Indian Express,0.0
457,JHC3,Jalahalli Cross,13.04004425,77.518585,Yashwanthapura TTMC,124.347
458,CSIH,CSI Hospital,12.99205998,77.59998556,,0.0
459,SRS1,SRS Peenya,13.03471706,77.5299655,Yashwanthapura TTMC,101.159
460,MEIF,MEI Factory,13.02654709,77.54434885,Yashwanthapura TTMC,99.8165
461,SVJBS,Dummy Stop Shivajinagara,12.98216945,77.60355329,,0.0
462,GGPLY,Goraguntepalya (Towards BEL Circle),13.02947712,77.54009753,BEL Circle,99.8165
463,GVRDN1,Govardhan Talkies (Towards Malleshwaram),13.01849841,77.55342591,Malleshwaram,8.10376
464,LIDO,Lido Talkies,12.97278661,77.62064923,Halasuru,111.800
465,HLS-1,Halasuru,12.97845448,77.62908244,Indira Nagara,0.0
466,ING2ST,Double Road Indiranagara,12.97824403,77.63695975,Jeevan Bheema Nagara,222.600
467,KFCPS1,KFC Indiranagara,12.97835156,77.64135234,Halasuru,0.0
468,CMHTL,CMH Hospital (Towards Indira Nagara Police Station),12.97787804,77.64662799,Indira Nagara Police Station,0.0
469,TPS2,Thippasandra,12.973752,77.64708931,Domlur,0.0
470,TPS1,Thippasandra,12.97417566,77.64683428,Halasuru,0.0
471,CMHP,CMH Hospital (Towards CV Raman Nagara),12.97783263,77.64682695,CV Raman Nagara,0.0
472,CMHHPTL,CMH Hospital (Towards Halasuru),12.97837323,77.64610277,Halasuru,217.100
473,KFCPS3,Police Station Indiranagara,12.97828671,77.6404186,Halasuru,0.0
474,IND2ST,Double Road Indiranagara,12.97816516,77.63591788,Halasuru,0.0
475,LKMP,Lakshmipura,12.9782321,77.6321222,Indira Nagara,0.0
476,HLS,Halasuru,12.9777342,77.62809777,Kempegowda Bus Station,139.800
477,LIDO.,Lido Talkies,12.97270831,77.62142768,Kempegowda Bus Station,0.0
478,MNIPLC,Manipal Centre MG Road,12.97566035,77.61315062,Shivaji Nagara,32.2999
479,MGRD1,Chinnaswamy Stadium,12.9778293,77.59867555,Shivaji Nagara,0.0
480,SBS0,Shivajinagara Bus Station,12.98378941,77.6031589,Departure,0.0
481,INDEX,Indian Express,12.98411256,77.59735287,Cunningham Road,0.0
482,RCC1,RC College,12.98412072,77.58671525,Vidhana Soudha,0.0
483,,Millers road vasanth nagar(down),12.99287147,77.59513914,,0.0
484,JAYAML,Jayamahal (down),13.00113691,77.59505797,,57.0
485,MBS,Malleshwaram Bus Stand,13.0087446,77.56893767,Malleshwaram Bus Stand,0.0
486,TVT,TV Tower,13.00962722,77.59052356,Mekhri Circle,0.0
487,PLCGR,Palace Ground,13.01026957,77.58373196,Mekhri Circle,0.0
488,CPRI2,CPRI,13.01467725,77.57497374,Yashwanthapura TTMC,0.0
489,BDPL1,Bhadrappa Layout (Towards Hebbala),13.04747631,77.57578825,Hebbala,150.389
490,ITIL1,ITI Layout,13.03394374,77.56869317,Sadashiva Nagara,168.190
491,GVRDNT,Govardhan Talkies (Towards Jalahalli Cross),13.01999619,77.55268998,Jalahalli Cross,0.0
492,RMCY1,RMC Yard (Yashawanthapura New Railway Station),13.02465304,77.54778846,Yashwanthapura TTMC,0.0
493,MEI2,MEI Factory,13.0263547,77.54402881,Jalahalli Cross,0.0
494,GGPL,Goraguntepalya (Towards Jalahalli Cross),13.02882463,77.53963211,Jalahalli Cross,0.0
495,CMT,CMTI (Towards Jalahalli Cross),13.03064786,77.53631696,Jalahalli Cross,0.0
496,SRS,SRS Peenya,13.03422307,77.53038297,Jalahalli Cross,0.0
497,MKRICRLCE,Mekhri Circle,13.01450799,77.58262879,Yashwanthapura TTMC,0.0
498,AYPT,Ayyappa Temple Jalahalli Cross,13.04661941,77.52259909,Kammagondanahalli,0.0
499,TATIN,Tata Institute,13.01306282,77.5676243,Malleshwaram  Sankey tank,0.0
500,YWSC,Yeshwanthapura Circle,13.01774654,77.5592109,Yashwanthapura Railway Station,0.0
501,YTTMC1,Yeshwanthapura TTMC,13.01784025,77.55654693,Malleshwaram,131.100
502,TVSC6,TVS Cross Peenya,13.02839423,77.51947193,NTTF,0.0
503,ISKcON,Iskcon Temple,13.01175164,77.55180104,Vijayanagara,67.4000
504,RLGML,Rolling Mill,13.02644614,77.5146827,NTTF,0.0
505,mELC21,MES Road,13.04388333,77.55436167,Goraguntepalya,234.600
506,MGLY,Mahalakshmi Layout Entrance,13.00738919,77.54882006,Vijayanagara,0.0
507,NTFPYA,NTTF Peenya,13.02475305,77.51099375,Peenya 2nd Stage,0.0
508,BKYJ,Jalahalli Bakery,13.0425206,77.5498519,Goraguntepalya,236.720
509,RJN1B,1st Block Rajajinagara,13.00539561,77.54899206,Vijayanagara,151.0
510,BRNPNYA,Brundavana Peenya,13.02040834,77.50815434,Peenya 2nd Stage,0.0
511,JHVIG,Jalahalli Village Gate,13.04172833,77.54743833,Goraguntepalya,253.229
512,PNY14thC1,14th Cross Peenya (Towards Peenya),13.01636157,77.50583551,Peenya 2nd Stage,0.0
513,NVRNGT,Navarang Theatre,12.99745955,77.54892223,Modi Hospital,183.300
514,RJNP,Rajagopalanagara,13.01375453,77.50883757,Peenya 2nd Stage,0.0
515,KRBRHLL,Kurubarahalli,13.00096838,77.53628632,Shankar Mutt,242.600
516,PSS1,Peenya 2nd stage,13.01080561,77.50684531,Hegganahalli,0.0
517,WTRTANK,Water Tank Kamalanagara,12.99534732,77.53985602,Basaveshwara Nagara,0.0
518,PNY14thC,14th Cross Peenya (Towards NTTF),13.01677035,77.5056847,NTTF,0.0
519,BSVSR8M,8th Main Kamalanagara (Towards Basaveshwaranagara),12.99178709,77.53851032,Sharada Colony,106.0
520,PVTRAP,Havanur Circle (Towards Unani Hospital),12.98768629,77.53753865,Unani Hospital,0.0
521,RLIPBG,Reliance Petrol Bunk Goraguntepalya,13.02848485,77.53620576,Summanahalli,205.029
522,KHB,KHB Colony,12.98108651,77.5355798,Sunkadakatte,0.0
523,GRMDL,Modern Food Goraguntepalya,13.02486191,77.53406412,Summanahalli,184.149
524,KTRVS,Kanteerava Studio,13.02158224,77.53528354,Mahalakshmi Layout,85.7600
526,PVTRPRD,Havanur Circle (Towards Basaveshwara Nagara New Bus Station),12.98797937,77.53709964,Basaveshwara Nagara New Bus Station,0.0
527,HVNRCR1,Havanur Circle (Towards KHB Colony),12.98893672,77.53772375,KHB Colony,334.5
528,BSVRNGR8,8th Main Kamalanagara (Towards Shankarmutt),12.99253582,77.53872112,Shankar Mutt,258.399
529,KTAS1,Kanteerava Studio,13.02180225,77.5319544,Laggere Arch,250.779
530,KWTRTNK,Water Tank Kamalanagara,12.99579361,77.53995217,Shankar Mutt,0.0
531,SHKRM,Shankar Mutt,12.99911538,77.54162477,Navarang,92.1999
532,MODIH,Modi Hospital,12.99737358,77.54591071,Shankar Mutt,101.0
533,LXMIDE,Lakshmidevi Nagara,13.01548324,77.52602368,Vidhanasoudha Layout,280.010
534,NVRG,Navarang Theatre,12.99941968,77.54980786,Rajajinagara 1st Block,87.0999
535,RAJ1B,1st Block Rajajinagara,13.00447566,77.54894388,Yashwanthapura TTMC,247.100
536,ISKN,Iskon,13.01174457,77.55138817,,0.0
537,STYNG1,Swatantra Yodha Nagara,13.006605,77.52700167,Kurubarahalli,116.739
538,TTI1,Tata Institute,13.01510243,77.563861,Yashwanthapura TTMC,72.5999
539,KMLNGR,Kamalanagara,12.99266,77.530685,Kamala Nagara BEML Layout,270.369
540,MKC2,Mekhri Circle,13.01455024,77.58480081,Shivaji Nagara,0.0
541,KMKPL,Kamakshipalya,12.98372117,77.52911263,Sunkadakatte,31.2000
542,SMH4,Summanahalli,12.98734846,77.51915284,Sunkadakatte,233.990
543,CPRI4,CPRI,13.01479223,77.57487228,Mekhri Circle,0.0
544,KTP,Kottigepalya,12.9877622,77.51520384,Sunkadakatte,247.470
545,VKS2,Vokkaliga School Kottigepalya,12.9858938,77.51161817,Nagarabhavi BDA Complex,195.949
546,pp,Papareddy palya bus stop,12.9723,77.508025,,210.440
547,DPC2,Deepa Complex,12.96644869,77.50511787,Kengeri,201.009
548,AIT,Ambedkar Institute of Technology,12.96309009,77.50517875,Kengeri,253.660
549,AITKGT,Kengunte Circle,12.96041662,77.50493649,Nagarabhavi Circle,202.309
550,MRTALY,Mallathahalli Cross,12.95744184,77.50325133,Bengaluru University Quarters,204.949
551,BUAMB1,Bengaluru University ADM Block,12.94999731,77.50087248,Mysore Road,131.440
552,MARPLA,Mariyappanapalya,12.94522521,77.49552935,Kenchanapura Cross,203.729
553,KENCCROSS,Kenchanapura Cross,12.94150431,77.49358887,Shirke,207.089
554,NGDH0,Nagadevanahalli,12.93585372,77.49242237,Shirke,181.610
555,SHRK,Shirke KHB Quarters,12.93164534,77.4877241,Kengeri,205.339
556,KNGRI,Kengeri Church,12.92825849,77.48660911,Kengeri,190.789
557,KENGRCRL,Satellite Town Kengeri,12.92378203,77.4849784,Kengeri,184.800
558,KNGTWN,Society Kengeri Satellite Town,12.92163211,77.48418523,Kengeri,196.300
559,KNGRIRAIL,Railway Station Kengeri,12.91683163,77.48243264,Kengeri,177.639
560,JOKTA,Jn of Kommaghatta,12.9143735,77.48148508,Kengeri,271.109
561,KTTMCC,KTTMC Connector,12.91339134,77.48724883,Bidadi,85.2600
562,KGR,Police Station Kengeri,12.91043803,77.48209996,Mylasandra,46.4599
563,MLSND,Mylasandra Cross,12.9176031,77.49047137,RV College,32.75
564,DBIPLZA,Dubasipalya Cross,12.92288098,77.49601394,RV College,43.6300
565,RVCL,RV College,12.92535239,77.49922356,Nayanadahalli,43.2599
566,,Indian statistical institute,12.93110167,77.50619167,,27.8899
567,BNSG1,Bengaluru University Gate (Towards Nayandahalli),12.93572605,77.5134225,Mysore Road,66.6600
568,RRJWG,RR Gate,12.93645079,77.5184103,Nayandahalli,65.0699
569,NDH1,Nayandahalli,12.9428988,77.52575553,BHEL,28.5400
570,NYDHRR,Railway Gate Nayandahalli,12.94593111,77.52638885,Nagarabhavi Circle,145.830
571,NDHLLI,Jn of Nayandahalli,12.9450264,77.52858343,Nagarabhavi Circle,107.400
572,VBNR1,Veerabhadra Nagara,12.93807058,77.53372138,Banashankari TTMC,153.039
573,PESC2,PES College,12.93533168,77.5367457,Banashankari TTMC,123.180
574,,Hoskerahalli petrol bulk stop,12.93362833,77.53954333,,126.160
575,HSKC2,Hoskerehalli Cross,12.93048511,77.54362611,Banashankari TTMC,141.100
576,JBZ1,Janatha Bazaar  Banashankari,12.92842265,77.54590089,Kadirenahalli,129.630
577,KTPR,Kathriguppe,12.92503965,77.55039624,PES College,130.669
578,DVGDA,Devegowda Petrol Bunk (Towards Kadirenahalli Cross),12.92191968,77.56051329,Kadirenahalli Cross,93.4100
579,KDRHC,Kadirenahalli Cross,12.91391963,77.56660329,Banashankari TTMC,61.1599
580,YRBN,Yarab Nagara,12.915725,77.56937167,Monotype Corporation,334.709
581,KVNGR,Kaveri Nagara,12.91973173,77.56935555,Yarab Nagara,4.67000
582,MONTPE,Monotype Corporation,12.92181277,77.57052222,Banashankari TTMC,106.379
583,BNS0,Banashankari Bus Station,12.91767509,77.57401765,Sangam Circle,72.9700
584,MRC,Maharanis College,12.97887554,77.58477431,Account General Office,225
585,MSBL,MS Building,12.97654737,77.58875756,,168.856
586,VIDHAN,Vidhana Soudha Karnataka High Court,12.97933727,77.59216777,Indian Express,64.0316
587,INDEXP1,Indian Express,12.9834746,77.59634127,Vidhana Soudha,50.3484
588,VSNTN,Vasantha Nagara,12.99278817,77.59495232,Mekhri Circle,42.2909
589,,Dhandu railway station bus stop,12.9935307,77.59782204,,109.039
590,HKDGCG,HK Degree College,12.99183405,77.60245694,Coles Park,69.5652
591,COLPK,Coles Park (Towards Doddy),12.99554851,77.60656584, Doddy,33.9291
592,DDY2,Frazer Town,13.00095911,77.61294625,Clarence School,61.9488
593,CLSSHL,East Railway Station,13.00155304,77.61851275, Lingrjapura   Banasawadi,88.8678
594,KRPM-1,KR Puram Market,13.00842014,77.69501092,Hoskote,0.0
595,JBHNG,Jai Bharath Nagara,13.00155801,77.62987783,Banasawadi,86.8609
596,MRTSVNG1,Maruthi Sevanagara,13.00271564,77.63470238,Banasawadi,53.1581
597,KRPE,KR Puram Extension,13.01164403,77.69858422,Hoskote,0.0
598,AYPTPL,Subbayanapalya,13.00726325,77.64036597,Banasawadi,52.9957
599,TAMPLYA,TC Palya  Gate,13.01736543,77.70477916,Hoskote,0.0
600,BTH,Bhattarahalli,13.02027184,77.7095704,Hoskote,0.0
601,SJESC,SJES College,13.0238599,77.71585556,Hoskote,87.0
602,MDH,Medahalli,13.02648177,77.7205736,Hoskote,0.0
603,CPL,Cipla Avalahalli,13.03265537,77.73113382,Hoskote,0.0
604,AVH-1,Avalahalli (Towards Hoskote),13.03615133,77.73601632,Hoskote,0.0
605,HMS1,Horamavu Signal (Towards Banasawadi),13.01831248,77.6550878,Banasawadi,16.9004
606,CMHG-1,Cheemasandra Gate,13.03923159,77.73992234,Cheemasandra,0.0
607,BDPG,Bandapura Gate,13.04220684,77.74454132,Hoskote,123.800
608,RKMDL3,RK Medical,13.02331241,77.65831643,Ring Road,0.0
609,HRMU,Horamavu,13.02652991,77.66096296,Horamavu,7.10042
610,SCH,Sapthagiri Convention Hall,13.05088651,77.75661428,Hoskote,0.0
611,HRMU1,Horamavu,13.02645755,77.66082713,Kalkere,259.492
612,KTMG,Katamanallur Gate,13.05383934,77.76193267,Hoskote,0.0
613,RKMDL,RK Medical,13.02255263,77.65781391,Kalkere,316.559
614,hjklo,Horamavu signal bus stop near ganga shopping,13.01978266,77.65664125,,59.8158
